Epoch,Loss,Accuracy
1,1.253507172805109,0.0010365549534135676
2,0.10794858984519794,0.0010146998790946068
3,0.107946455555758,0.0010146998790946068
4,0.10799116823568174,0.0010146998790946068
5,0.10793936652148939,0.0010146998790946068
6,0.10794071378678312,0.0010146998790946068
7,0.10793853733122798,0.0010146998790946068
8,0.10793823677018212,0.0010146998790946068
9,0.10793897555296068,0.0010146998790946068
10,0.10793878878556513,0.0010154804174631411
