Iteration,Loss,Accuracy
80,14.343454360961914,0.00078125
81,13.456546783447266,0.0009645061728395061
82,13.002052307128906,0.0009527439024390244
83,13.274393081665039,0.0009412650602409639
84,12.474843978881836,0.0009300595238095238
85,12.653080940246582,0.0009191176470588235
86,13.64606761932373,0.0009084302325581395
87,13.02017593383789,0.0008979885057471264
88,13.70952033996582,0.0008877840909090909
89,12.08923625946045,0.0008778089887640449
90,11.668181419372559,0.0008680555555555555
91,14.245221138000488,0.0008585164835164835
92,14.572036743164062,0.0008491847826086956
93,14.220216751098633,0.0008400537634408602
94,13.327620506286621,0.0008311170212765958
95,11.462027549743652,0.0008223684210526315
96,11.190885543823242,0.0008138020833333334
97,12.391969680786133,0.0008054123711340206
98,12.739729881286621,0.0007971938775510204
99,13.359572410583496,0.0007891414141414141
100,11.999765396118164,0.00078125
101,12.787336349487305,0.0007735148514851486
102,13.447227478027344,0.0007659313725490196
103,12.9230375289917,0.000758495145631068
104,12.198829650878906,0.0007512019230769231
105,10.444406509399414,0.000744047619047619
106,12.199774742126465,0.0007370283018867925
107,10.895752906799316,0.0007301401869158878
108,11.24763298034668,0.0007233796296296296
109,13.294618606567383,0.0007167431192660551
110,11.415462493896484,0.0007102272727272727
111,11.128997802734375,0.0007038288288288288
112,11.811607360839844,0.0006975446428571429
113,11.706327438354492,0.0006913716814159292
114,11.950050354003906,0.0006853070175438596
115,10.117255210876465,0.0006793478260869565
116,10.45149040222168,0.0006734913793103449
117,12.294878959655762,0.0006677350427350427
118,11.553945541381836,0.0006620762711864406
119,11.957947731018066,0.0006565126050420169
120,9.965665817260742,0.0006510416666666666
121,10.131357192993164,0.0006456611570247934
122,12.375028610229492,0.0006403688524590163
123,12.00472354888916,0.0006351626016260162
124,12.084436416625977,0.0006300403225806451
125,11.546247482299805,0.000625
126,12.417359352111816,0.000744047619047619
127,9.818366050720215,0.0007381889763779527
128,11.087658882141113,0.000732421875
129,12.36137580871582,0.0007267441860465116
130,11.081180572509766,0.0007211538461538462
131,10.089778900146484,0.0007156488549618321
132,9.81980037689209,0.0007102272727272727
133,10.699466705322266,0.0007048872180451127
134,10.954176902770996,0.0006996268656716418
135,9.603228569030762,0.0006944444444444445
136,9.774184226989746,0.0008042279411764705
137,10.237491607666016,0.0007983576642335766
138,10.403471946716309,0.000792572463768116
139,10.211687088012695,0.0007868705035971223
140,9.96920394897461,0.00078125
141,9.298238754272461,0.0007757092198581561
142,10.963921546936035,0.0007702464788732394
143,9.934895515441895,0.0007648601398601399
144,10.310248374938965,0.0007595486111111111
145,10.64725399017334,0.0007543103448275862
146,9.766722679138184,0.0007491438356164383
147,9.349672317504883,0.000744047619047619
148,10.21942138671875,0.0007390202702702703
149,10.785782814025879,0.0007340604026845638
150,9.715938568115234,0.0007291666666666667
151,11.083939552307129,0.0007243377483443709
152,9.76116943359375,0.0007195723684210526
153,10.730646133422852,0.0007148692810457516
154,9.19972038269043,0.0007102272727272727
155,9.615419387817383,0.0007056451612903225
156,10.37585163116455,0.0007011217948717949
157,10.514582633972168,0.000696656050955414
158,10.210436820983887,0.000692246835443038
159,9.283258438110352,0.0006878930817610062
160,9.996687889099121,0.00068359375
161,10.63133430480957,0.0006793478260869565
162,9.470939636230469,0.0006751543209876543
163,10.042304039001465,0.0006710122699386503
164,9.335354804992676,0.0006669207317073171
165,8.477056503295898,0.0007575757575757576
166,9.728432655334473,0.0007530120481927711
167,9.555512428283691,0.0007485029940119761
168,9.246729850769043,0.000744047619047619
169,10.263080596923828,0.0007396449704142012
170,9.557796478271484,0.0007352941176470588
171,9.98067855834961,0.0007309941520467836
172,8.73318862915039,0.0007267441860465116
173,8.959559440612793,0.000722543352601156
174,9.69311809539795,0.0007183908045977011
175,9.092065811157227,0.0007142857142857143
176,9.261527061462402,0.0007102272727272727
177,9.918999671936035,0.0007062146892655367
178,9.790401458740234,0.0007022471910112359
179,8.838293075561523,0.0006983240223463687
180,9.407411575317383,0.0006944444444444445
181,9.73531723022461,0.0006906077348066298
182,10.181794166564941,0.0006868131868131869
183,8.85949993133545,0.0006830601092896175
184,9.808777809143066,0.0006793478260869565
185,8.859453201293945,0.0006756756756756757
186,9.33200454711914,0.0006720430107526882
187,9.170239448547363,0.0006684491978609625
188,9.034395217895508,0.0006648936170212766
189,9.818367004394531,0.0006613756613756613
190,8.718188285827637,0.0006578947368421052
191,9.010063171386719,0.0006544502617801048
192,8.993268966674805,0.0006510416666666666
193,9.037130355834961,0.0006476683937823834
194,8.980690002441406,0.0006443298969072165
195,8.673977851867676,0.000641025641025641
196,9.031564712524414,0.0007174744897959184
197,9.04859447479248,0.0007138324873096446
198,9.211411476135254,0.0007102272727272727
199,9.22227668762207,0.0007066582914572865
200,8.729866981506348,0.000703125
201,8.472790718078613,0.0006996268656716418
202,9.739194869995117,0.0006961633663366336
203,9.228044509887695,0.0006927339901477833
204,9.224396705627441,0.0006893382352941177
205,9.219722747802734,0.0007621951219512195
206,9.269540786743164,0.000758495145631068
207,8.69097900390625,0.0007548309178743961
208,8.782978057861328,0.0007512019230769231
209,9.203716278076172,0.0007476076555023923
210,8.619804382324219,0.000744047619047619
211,9.66387939453125,0.000740521327014218
212,8.278773307800293,0.0007370283018867925
213,8.848164558410645,0.0007335680751173709
214,9.966379165649414,0.0007301401869158878
215,8.94810676574707,0.0007267441860465116
216,8.617208480834961,0.0007233796296296296
217,9.273807525634766,0.0007200460829493088
218,9.155423164367676,0.0007167431192660551
219,8.885162353515625,0.0007134703196347032
220,9.028265953063965,0.0007102272727272727
221,8.762928009033203,0.0007070135746606335
222,8.857067108154297,0.0007038288288288288
223,8.830724716186523,0.0007006726457399103
224,8.943126678466797,0.0006975446428571429
225,9.038655281066895,0.0006944444444444445
226,8.669671058654785,0.0006913716814159292
227,8.631759643554688,0.0006883259911894273
228,8.637734413146973,0.0006853070175438596
229,8.693347930908203,0.0006823144104803493
230,8.381243705749512,0.0006793478260869565
231,8.799406051635742,0.000744047619047619
232,7.963465690612793,0.0007408405172413793
233,8.567339897155762,0.0008047210300429185
234,8.552937507629395,0.0008012820512820513
235,9.060147285461426,0.0007978723404255319
236,8.66167163848877,0.0007944915254237289
237,8.066163063049316,0.0007911392405063291
238,8.226458549499512,0.0007878151260504202
239,8.827741622924805,0.0007845188284518828
240,8.32727336883545,0.00078125
241,9.575528144836426,0.0007780082987551867
242,8.442051887512207,0.0007747933884297521
243,8.489748001098633,0.0007716049382716049
244,8.517205238342285,0.0007684426229508197
245,8.062589645385742,0.0007653061224489796
246,8.962356567382812,0.0007621951219512195
247,8.800002098083496,0.0008223684210526315
248,8.401541709899902,0.0008190524193548387
249,8.371204376220703,0.0008157630522088353
250,8.429561614990234,0.0008125
251,8.266658782958984,0.0008092629482071714
252,8.633906364440918,0.0008680555555555555
253,8.810720443725586,0.0008646245059288538
254,8.52586841583252,0.0008612204724409449
255,8.540863990783691,0.000857843137254902
256,8.573270797729492,0.0008544921875
257,8.052009582519531,0.0008511673151750973
258,8.507475852966309,0.0008478682170542636
259,8.307477951049805,0.0008445945945945946
260,8.357340812683105,0.0008413461538461539
261,9.4322509765625,0.0008381226053639847
262,8.234395027160645,0.0008349236641221374
263,8.100910186767578,0.0008911596958174905
264,8.565557479858398,0.000946969696969697
265,7.890056133270264,0.0010023584905660377
266,8.025557518005371,0.0009985902255639097
267,8.762137413024902,0.0009948501872659176
268,8.307340621948242,0.0009911380597014926
269,8.870094299316406,0.000987453531598513
270,8.281184196472168,0.0009837962962962962
271,8.568629264831543,0.0009801660516605166
272,8.492992401123047,0.0009765625
273,8.505069732666016,0.0010302197802197802
274,8.525150299072266,0.0010264598540145986
275,8.141407012939453,0.0010227272727272728
276,8.219860076904297,0.0010190217391304348
277,8.155633926391602,0.0010153429602888086
278,7.782712459564209,0.0010116906474820144
279,8.83009147644043,0.0010080645161290322
280,7.968602180480957,0.0010044642857142856
281,8.900726318359375,0.0010008896797153025
282,7.790508270263672,0.0009973404255319148
283,8.395027160644531,0.000993816254416961
284,8.546955108642578,0.0009903169014084507
285,8.254905700683594,0.000986842105263158
286,8.270465850830078,0.0010380244755244755
287,8.034439086914062,0.0010344076655052264
288,8.419368743896484,0.0010308159722222222
289,8.699004173278809,0.0010272491349480968
290,8.35766887664795,0.0010237068965517242
291,8.164372444152832,0.0010201890034364262
292,7.990295886993408,0.001016695205479452
293,8.401152610778809,0.0010132252559726961
294,8.20993423461914,0.0010097789115646259
295,8.473651885986328,0.0010063559322033898
296,8.041837692260742,0.001002956081081081
297,8.223743438720703,0.0009995791245791246
298,8.62442398071289,0.0009962248322147652
299,8.112107276916504,0.0009928929765886288
300,8.291494369506836,0.0009895833333333334
301,7.932598114013672,0.0009862956810631229
302,8.253911018371582,0.0009830298013245033
303,8.528938293457031,0.0009797854785478547
304,8.406943321228027,0.0009765625
305,8.689764022827148,0.000973360655737705
306,8.819595336914062,0.0009701797385620915
307,8.498311996459961,0.0009670195439739414
308,8.291681289672852,0.0009638798701298701
309,7.909461975097656,0.0009607605177993527
310,8.287775039672852,0.0009576612903225806
311,8.532896995544434,0.0009545819935691318
312,8.157435417175293,0.0009515224358974359
313,8.760469436645508,0.0009484824281150159
314,8.295092582702637,0.0009454617834394905
315,8.51753044128418,0.0009424603174603175
316,8.273091316223145,0.0009889240506329115
317,8.629657745361328,0.0009858044164037854
318,8.29991626739502,0.0009827044025157233
319,8.337380409240723,0.0010286050156739811
320,8.33438777923584,0.00107421875
321,8.747655868530273,0.001070872274143302
322,8.059965133666992,0.0010675465838509317
323,8.90182113647461,0.0010642414860681114
324,8.25142765045166,0.0010609567901234567
325,8.425042152404785,0.0010576923076923077
326,8.603429794311523,0.0010544478527607362
327,8.834943771362305,0.001051223241590214
328,8.167824745178223,0.001048018292682927
329,8.71168327331543,0.0010448328267477203
330,8.268850326538086,0.0010890151515151516
331,8.33873176574707,0.001085725075528701
332,8.531277656555176,0.001176581325301205
333,8.300768852233887,0.001173048048048048
334,8.21377944946289,0.0011695359281437125
335,8.370431900024414,0.0011660447761194029
336,7.997515678405762,0.0011625744047619048
337,8.382060050964355,0.0012054896142433234
338,8.164816856384277,0.001201923076923077
339,8.303552627563477,0.001198377581120944
340,8.718608856201172,0.0011948529411764707
341,8.259624481201172,0.0011913489736070381
342,8.646774291992188,0.0011878654970760233
343,8.004364013671875,0.0011844023323615161
344,8.437050819396973,0.0011809593023255813
345,7.920177459716797,0.001177536231884058
346,8.105006217956543,0.0011741329479768787
347,8.217267990112305,0.0011707492795389048
348,8.624510765075684,0.0011673850574712645
349,9.110430717468262,0.0011640401146131806
350,8.433674812316895,0.0011607142857142858
351,8.295303344726562,0.001201923076923077
352,8.2880277633667,0.0011985085227272727
353,7.580324172973633,0.0011951133144475921
354,8.499241828918457,0.0011917372881355933
355,9.218890190124512,0.0011883802816901408
356,7.784516334533691,0.0011850421348314607
357,8.515446662902832,0.0011817226890756302
358,8.183306694030762,0.0011784217877094973
359,8.2484712600708,0.0012186629526462396
360,8.3550443649292,0.0012152777777777778
361,8.2954740524292,0.0012119113573407201
362,8.467564582824707,0.0012085635359116022
363,8.90088939666748,0.0012052341597796144
364,8.180781364440918,0.001201923076923077
365,8.508543014526367,0.0011986301369863014
366,8.497000694274902,0.0011953551912568306
367,8.202305793762207,0.0011920980926430518
368,8.119287490844727,0.001188858695652174
369,7.891250133514404,0.0011856368563685636
370,8.458017349243164,0.0011824324324324325
371,8.139349937438965,0.0011792452830188679
372,8.529979705810547,0.0011760752688172043
373,8.551627159118652,0.0011729222520107238
374,8.129898071289062,0.0011697860962566844
375,8.378011703491211,0.0011666666666666668
376,8.154522895812988,0.0012051196808510638
377,8.425466537475586,0.001201923076923077
378,8.642302513122559,0.0011987433862433862
379,7.723623275756836,0.0011955804749340369
380,8.35633659362793,0.0011924342105263158
381,7.954207420349121,0.0011893044619422572
382,7.768923282623291,0.0011861910994764397
383,8.419841766357422,0.001183093994778068
384,8.125398635864258,0.0011800130208333333
385,8.027959823608398,0.001176948051948052
386,8.526418685913086,0.00117389896373057
387,8.611424446105957,0.0011708656330749355
388,8.248838424682617,0.0011678479381443299
389,8.524582862854004,0.0011648457583547558
390,8.124924659729004,0.0011618589743589744
391,7.876244068145752,0.0011588874680306905
392,7.877304553985596,0.0011559311224489796
393,8.198949813842773,0.0011529898218829516
394,8.06296443939209,0.0011500634517766497
395,8.46547794342041,0.0011471518987341773
396,8.3814058303833,0.0011442550505050505
397,8.308005332946777,0.0011413727959697733
398,8.2943754196167,0.001138505025125628
399,8.207109451293945,0.0011356516290726816
400,8.66178035736084,0.0011328125
401,7.908239841461182,0.00112998753117207
402,7.7176737785339355,0.001127176616915423
403,8.378792762756348,0.001124379652605459
404,8.217256546020508,0.0011215965346534653
405,8.479637145996094,0.0011188271604938272
406,7.992702484130859,0.0011160714285714285
407,8.463902473449707,0.0011133292383292384
408,8.326343536376953,0.0011106004901960784
409,8.1149263381958,0.001107885085574572
410,8.088326454162598,0.0011051829268292682
411,7.808070659637451,0.0011024939172749391
412,7.5373663902282715,0.0011377427184466019
413,7.875646591186523,0.0011728208232445522
414,8.349937438964844,0.001169987922705314
415,7.935995101928711,0.0011671686746987952
416,8.348040580749512,0.0011643629807692308
417,7.733725547790527,0.0011615707434052757
418,8.078166961669922,0.0011587918660287081
419,8.33765697479248,0.0011560262529832935
420,8.658666610717773,0.0011532738095238095
421,8.530219078063965,0.0011505344418052256
422,8.260372161865234,0.0011478080568720378
423,8.144516944885254,0.001145094562647754
424,8.036469459533691,0.0011423938679245283
425,8.31576156616211,0.0011397058823529411
426,8.229742050170898,0.0011370305164319248
427,7.917174816131592,0.001134367681498829
428,7.721252918243408,0.001131717289719626
429,8.210824966430664,0.0011655011655011655
430,8.276714324951172,0.0011627906976744186
431,9.004545211791992,0.001160092807424594
432,8.470159530639648,0.0011574074074074073
433,8.219298362731934,0.0011547344110854503
434,8.375472068786621,0.001152073732718894
435,8.041321754455566,0.0011494252873563218
436,7.593128681182861,0.0011826261467889909
437,8.62818431854248,0.0011799199084668193
438,7.747446060180664,0.0012128995433789954
439,7.616910457611084,0.0012101366742596812
440,8.399918556213379,0.0012073863636363636
441,7.96732234954834,0.0012046485260770975
442,8.269121170043945,0.0012372737556561085
443,8.457910537719727,0.0012344808126410836
444,7.843664646148682,0.0012317004504504504
445,7.995648384094238,0.0012289325842696629
446,8.45593547821045,0.0012261771300448431
447,8.317051887512207,0.001223434004474273
448,8.202723503112793,0.001220703125
449,8.362984657287598,0.0012179844097995546
450,8.173140525817871,0.0012152777777777778
451,8.105527877807617,0.0012125831485587583
452,8.145330429077148,0.001209900442477876
453,7.766831874847412,0.0012072295805739515
454,8.309479713439941,0.0012045704845814978
455,8.210262298583984,0.001201923076923077
456,8.293367385864258,0.0011992872807017544
457,8.132790565490723,0.0011966630196936542
458,8.004842758178711,0.0011940502183406113
459,7.915630340576172,0.0011914488017429193
460,8.103992462158203,0.001188858695652174
461,8.387791633605957,0.0011862798264642082
462,8.019678115844727,0.0011837121212121212
463,7.951520919799805,0.0011811555075593953
464,8.295917510986328,0.0011786099137931034
465,8.191669464111328,0.0011760752688172043
466,8.736783027648926,0.0011735515021459228
467,7.928946495056152,0.0011710385438972162
468,8.20755386352539,0.0011685363247863248
469,8.230005264282227,0.001199360341151386
470,7.984251499176025,0.0011968085106382979
471,8.185708999633789,0.0011942675159235668
472,8.57213020324707,0.0011917372881355933
473,8.481340408325195,0.0011892177589852009
474,8.203765869140625,0.0011867088607594937
475,8.058223724365234,0.0011842105263157896
476,7.806738376617432,0.0012145483193277311
477,8.515870094299316,0.0012120020964360588
478,7.830705642700195,0.0012094665271966526
479,8.361274719238281,0.0012069415448851773
480,8.10703182220459,0.0012369791666666666
481,7.93943977355957,0.0012344074844074845
482,8.265850067138672,0.0012318464730290456
483,8.026442527770996,0.001229296066252588
484,7.811644554138184,0.0012267561983471075
485,8.38428020477295,0.0012242268041237113
486,8.36996078491211,0.0012217078189300412
487,8.098274230957031,0.001219199178644764
488,8.38934326171875,0.0012167008196721312
489,8.019335746765137,0.0012142126789366054
490,7.938710689544678,0.001211734693877551
491,7.981630325317383,0.0012092668024439918
492,8.663951873779297,0.001206808943089431
493,7.755725860595703,0.0012043610547667343
494,7.859501361846924,0.001201923076923077
495,7.911074161529541,0.0011994949494949494
496,7.885601997375488,0.0011970766129032258
497,7.788051128387451,0.0011946680080482898
498,8.53683090209961,0.001192269076305221
499,8.416793823242188,0.0011898797595190382
500,8.293428421020508,0.0011875
501,8.499883651733398,0.0011851297405189622
502,8.143261909484863,0.0011827689243027889
503,8.40047836303711,0.001180417495029821
504,8.200522422790527,0.0011780753968253968
505,8.03948974609375,0.0011757425742574257
506,8.027381896972656,0.0011734189723320158
507,8.315149307250977,0.0011711045364891518
508,8.44820785522461,0.0011687992125984253
509,7.929996490478516,0.0011665029469548134
510,7.883832931518555,0.0011642156862745098
511,7.495362281799316,0.0011619373776908023
512,9.043191909790039,0.00115966796875
513,8.17977237701416,0.0011574074074074073
514,8.207883834838867,0.0011551556420233463
515,7.6782989501953125,0.0011529126213592233
516,7.974950790405273,0.0011506782945736435
517,8.353321075439453,0.0011484526112185687
518,7.926488399505615,0.001176399613899614
519,7.578176975250244,0.0012042389210019267
520,8.34319019317627,0.001201923076923077
521,8.481728553771973,0.0011996161228406909
522,8.24903678894043,0.0011973180076628352
523,8.170211791992188,0.0011950286806883365
524,8.539594650268555,0.0011927480916030535
525,8.153099060058594,0.0012202380952380952
526,8.239908218383789,0.0012179182509505703
527,8.663836479187012,0.001215607210626186
528,7.915850639343262,0.0012428977272727273
529,8.145411491394043,0.00124054820415879
530,7.657302379608154,0.0012382075471698113
531,8.142350196838379,0.0012358757062146894
532,7.8416032791137695,0.0012335526315789473
533,7.9430952072143555,0.0012312382739212008
534,8.178557395935059,0.0012289325842696629
535,8.328851699829102,0.0012266355140186916
536,8.606477737426758,0.0012243470149253732
537,8.298913955688477,0.0012220670391061453
538,8.186418533325195,0.0012197955390334573
539,7.997951507568359,0.0012175324675324675
540,8.332011222839355,0.0012152777777777778
541,8.505022048950195,0.0012130314232902033
542,8.462790489196777,0.0012107933579335794
543,8.277724266052246,0.0012085635359116022
544,8.091777801513672,0.001206341911764706
545,7.983393669128418,0.0012327981651376147
546,7.915383338928223,0.001230540293040293
547,8.182026863098145,0.001228290676416819
548,8.21082878112793,0.0012260492700729927
549,7.855109214782715,0.001223816029143898
550,8.320748329162598,0.0012215909090909092
551,8.083331108093262,0.0012193738656987297
552,8.189635276794434,0.0012171648550724638
553,8.05323600769043,0.0012432188065099458
554,7.81194543838501,0.0012409747292418773
555,8.296780586242676,0.0012387387387387387
556,7.791340351104736,0.0012365107913669064
557,8.557562828063965,0.001234290843806104
558,8.580321311950684,0.001232078853046595
559,7.931795120239258,0.0012298747763864043
560,8.1996488571167,0.0012276785714285714
561,8.227411270141602,0.0012254901960784314
562,7.894632339477539,0.0012233096085409252
563,8.481603622436523,0.0012211367673179397
564,7.914259433746338,0.0012466755319148937
565,8.320507049560547,0.0012444690265486725
566,7.9805989265441895,0.0012698763250883391
567,7.978994846343994,0.001267636684303351
568,8.193957328796387,0.0012654049295774648
569,7.87027645111084,0.0012906414762741652
570,7.881315231323242,0.0012883771929824562
571,8.142276763916016,0.0012861208406304728
572,7.752899169921875,0.0012838723776223775
573,8.214574813842773,0.001281631762652705
574,8.074236869812012,0.0012793989547038326
575,8.822413444519043,0.0012771739130434782
576,7.9758710861206055,0.0012749565972222222
577,7.819594860076904,0.0012727469670710573
578,8.220503807067871,0.0012705449826989619
579,8.325697898864746,0.001268350604490501
580,8.381351470947266,0.0012661637931034482
581,8.628935813903809,0.0012639845094664373
582,8.10843276977539,0.0012618127147766324
583,8.001097679138184,0.001286449399656947
584,7.927299499511719,0.0012842465753424657
585,7.926784992218018,0.001282051282051282
586,7.717994689941406,0.001279863481228669
587,8.124531745910645,0.0012776831345826234
588,8.884286880493164,0.0012755102040816326
589,8.563335418701172,0.0012998726655348047
590,8.053140640258789,0.0012976694915254237
591,8.393708229064941,0.0012954737732656515
592,8.628825187683105,0.001293285472972973
593,7.917267799377441,0.00129110455311973
594,7.994088172912598,0.0012889309764309764
595,7.910154342651367,0.001286764705882353
596,7.94560432434082,0.0012846057046979867
597,7.732625484466553,0.0013086264656616416
598,8.371826171875,0.001306438127090301
599,8.164544105529785,0.0013042570951585977
600,8.0909423828125,0.0013020833333333333
601,7.555016994476318,0.0012999168053244592
602,8.70828914642334,0.0012977574750830565
603,8.013596534729004,0.0012956053067993366
604,8.145112991333008,0.0012934602649006624
605,8.486626625061035,0.0012913223140495868
606,8.367058753967285,0.0012891914191419142
607,8.214347839355469,0.0012870675453047775
608,8.00367259979248,0.001284950657894737
609,7.922144889831543,0.0012828407224958949
610,7.696864128112793,0.0012807377049180327
611,7.946135997772217,0.0012786415711947628
612,8.286357879638672,0.0012765522875816994
613,8.111092567443848,0.0012744698205546493
614,8.430248260498047,0.0012723941368078175
615,8.36424732208252,0.0012703252032520325
616,8.269787788391113,0.001268262987012987
617,8.058186531066895,0.0012662074554294976
618,8.026559829711914,0.0012894417475728156
619,8.098919868469238,0.0012873586429725363
620,8.257238388061523,0.0012852822580645162
621,8.278045654296875,0.0012832125603864735
622,8.480631828308105,0.0012811495176848875
623,8.17259407043457,0.0012790930979133227
624,8.300957679748535,0.0012770432692307692
625,7.569047927856445,0.001275
626,8.049527168273926,0.0012729632587859425
627,8.129141807556152,0.001270933014354067
628,8.094156265258789,0.0012689092356687897
629,8.214332580566406,0.001266891891891892
630,7.677398681640625,0.0012648809523809524
631,7.861955165863037,0.0012628763866877972
632,8.275851249694824,0.001260878164556962
633,8.186938285827637,0.0012835703001579778
634,8.443252563476562,0.0012815457413249212
635,8.111629486083984,0.0013041338582677165
636,7.6677656173706055,0.0013266509433962263
637,7.958214282989502,0.0013245682888540031
638,8.02812671661377,0.0013224921630094044
639,8.373492240905762,0.0013448748043818465
640,8.101569175720215,0.0013427734375
641,7.957775592803955,0.0013406786271450857
642,8.48624324798584,0.0013385903426791277
643,7.992927551269531,0.0013365085536547433
644,8.531268119812012,0.0013344332298136645
645,8.069719314575195,0.0013565891472868217
646,7.903868675231934,0.0013544891640866873
647,7.830605983734131,0.0013523956723338485
648,7.933599472045898,0.0013503086419753086
649,8.295702934265137,0.0013482280431432975
650,8.100241661071777,0.001346153846153846
651,8.115392684936523,0.0013440860215053765
652,7.98355770111084,0.0013420245398773007
653,8.135998725891113,0.001339969372128637
654,7.996649265289307,0.0013618119266055047
655,8.095088958740234,0.001359732824427481
656,8.41039752960205,0.0013576600609756097
657,8.552594184875488,0.0013793759512937594
658,8.220465660095215,0.0013772796352583586
659,7.518642425537109,0.0013751896813353566
660,8.358301162719727,0.0013731060606060606
661,7.721652507781982,0.0013710287443267776
662,7.914914131164551,0.001392560422960725
663,7.907549858093262,0.0013904600301659126
664,8.250105857849121,0.0013883659638554216
665,7.604264259338379,0.001386278195488722
666,8.559083938598633,0.0013841966966966967
667,8.115862846374512,0.0013821214392803597
668,7.738532543182373,0.0013800523952095809
669,8.277137756347656,0.0013779895366218236
670,8.013473510742188,0.0013759328358208954
671,7.762566566467285,0.001373882265275708
672,8.299184799194336,0.0013718377976190475
673,7.91995096206665,0.0013697994056463595
674,8.149974822998047,0.00136776706231454
675,7.828536033630371,0.0013657407407407407
676,7.890364646911621,0.0013637204142011835
677,8.020591735839844,0.0013617060561299853
678,8.017702102661133,0.0013596976401179942
679,8.642372131347656,0.0013576951399116347
680,7.504067897796631,0.0013786764705882354
681,8.023822784423828,0.001399596182085169
682,8.13427734375,0.0013975439882697948
683,7.971861839294434,0.001395497803806735
684,7.913075923919678,0.0013934576023391812
685,8.021801948547363,0.0013914233576642337
686,7.618447303771973,0.0013893950437317785
687,7.960114479064941,0.001387372634643377
688,8.100491523742676,0.0013853561046511629
689,8.000444412231445,0.001383345428156749
690,8.111432075500488,0.001381340579710145
691,8.007801055908203,0.001379341534008683
692,7.621286392211914,0.0013999277456647398
693,7.6876959800720215,0.001397907647907648
694,7.800777435302734,0.001395893371757925
695,8.030008316040039,0.001393884892086331
696,8.295138359069824,0.001391882183908046
697,7.848753929138184,0.0013898852223816357
698,8.316259384155273,0.001387893982808023
699,8.140955924987793,0.0013859084406294708
700,8.621658325195312,0.0013839285714285713
701,8.359411239624023,0.0013819543509272468
702,8.236330032348633,0.001379985754985755
703,7.807092666625977,0.001378022759601707
704,7.776273250579834,0.001376065340909091
705,7.901008129119873,0.001396276595744681
706,8.787384986877441,0.00141643059490085
707,8.008960723876953,0.0014144271570014145
708,8.030118942260742,0.0014124293785310734
709,8.57378101348877,0.0014104372355430183
710,8.19577407836914,0.0014084507042253522
711,8.354866981506348,0.0014284458509142054
712,8.288908004760742,0.001426439606741573
